	baseMean	log2FoldChange	lfcSE	pvalue	padj
FAM21A	974.3923157043309	-1.2179158337767888	0.38285036316795973	0.0003098875593612067	0.0023616442279234223
MRPL3	2704.1384604218943	0.9421762260012245	0.2818516581189162	0.00031005787038974886	0.0023618700480823474
PDE8A	1814.8913233761077	-1.1364659577745033	0.35338101461480603	0.00031039468769020174	0.002363363451986756
CRLS1	2213.9889628761807	0.9863991788310039	0.29727075111025614	0.0003115082616502914	0.002369692888467033
GKAP1	81.20152217781653	-1.3721571153373133	0.43626208710814834	0.0003113687940258827	0.002369692888467033
WNT2B	362.9835629032653	-1.0673439836541199	0.32579991920953666	0.00031185848704547885	0.002371282671651515
CKMT2	315.51844981229857	2.5624195606730154	0.9664869407238775	0.0003120876314530422	0.002371950767073393
FARP1	3167.080469923279	1.289962694000176	0.41364888697677055	0.00031226060518466846	0.0023721915386630764
PILRB	138.7926575410098	1.581756464346139	0.5255470563855577	0.0003125766022347717	0.0023735181252463058
CCDC25	1155.923600018721	-1.4180836730430366	0.46076669169905826	0.0003131002392403852	0.002376419492136902
TOMM40	3249.171136665664	1.2139640057293533	0.3819247273677836	0.00031396015703707465	0.0023809290119026433
AC005785.2	45.17503882970816	2.420184848863214	0.8756564976320999	0.00031397801133792677	0.0023809290119026433
SPG20	497.9289350784273	-1.8572903729996606	0.6375117808443372	0.0003146717735652592	0.002385112598820378
GRHL1	92.5932165736548	1.946678139843275	0.6823225449654966	0.0003164784426296058	0.002396642568023659
ARHGEF18	650.74111337833	-1.0650886523925989	0.3257148719387594	0.00031634396831182343	0.002396642568023659
BCL2L2	1753.9359218947243	-1.1246733036708871	0.34901402344820087	0.00031685200397525953	0.0023983896730120076
C9orf163	15.0875148929601	1.9292535450649837	0.6574919255233969	0.0003176177660105949	0.0024027521030557555
TMEM156	33.18972918672903	-1.795251001225464	0.6100877717292817	0.0003177145552911893	0.0024027521030557555
BZW2	3085.2749353288773	0.777988434830702	0.22744820877136784	0.00031809728298865355	0.0024034812259660235
ZNF337-AS1	40.01422663847174	1.2031376798170226	0.3766280815868656	0.00031803971069102675	0.0024034812259660235
ADRB2	56.87407030982418	-1.5304959673436225	0.5026140404431669	0.00031826280292738526	0.002403650111717441
LENG8	4116.669904714098	0.7977107710532644	0.23383198047799136	0.0003186854187003457	0.0024057596648201906
CTD-2231E14.2	41.96190566668531	1.3887776600046067	0.4467099328593953	0.00031904615230610514	0.002407400382502112
FIBCD1	442.46278701678744	2.7304127360328243	0.9956768277204678	0.00032070512371962457	0.0024188312318637814
UBAC2	3923.6379358222734	0.9897690345458359	0.30042133239816576	0.0003213751830591842	0.002422796564158349
KAT6B	961.829534666027	-1.0212153246777567	0.31082249012356944	0.00032296217851008995	0.0024336678702899014
GPD1L	3059.1561931116557	-1.0666508684469331	0.3262885847133585	0.0003239557381552876	0.002440059617716072
TCP11L1	386.1783188696461	-1.018485383076966	0.3143735982581092	0.00032579976539310663	0.0024528485476165325
SPRY4	1246.9294547252869	0.8254370538892238	0.24427763301641373	0.00032656688021026007	0.0024575218968400075
CES2	26512.68510690685	-0.8987582191127058	0.485097474940865	0.0003281137009375895	0.0024680559700005333
THAP7-AS1	38.974373621706874	-1.5818749824996547	0.5355228661853118	0.0003283872759284421	0.0024690076021328324
PDZRN3	1058.0401222596126	-1.322346497562138	0.4209477983365503	0.0003288629308516716	0.002471477057327088
ZNF579	582.520731727214	1.7565391690732577	0.600177795297941	0.0003293354498656775	0.0024739207462169395
SNORA73B	19.3627266133604	2.091801907019808	0.7554024441885461	0.00032993242125283926	0.002477296699648443
TSSC1	1230.7522737660552	1.2806641261131364	0.40999310413438844	0.00033024325764946456	0.0024785221513977922
MOGAT2	3445.1351459900247	-2.3423429839902163	0.838199887035488	0.0003319159759005097	0.0024899630560293374
TMEM163	48.78438678174386	1.7403065523463788	0.5969612626798255	0.0003334800088482789	0.0025005787711271793
ZEB2	1093.9444258775745	-1.3853506858454179	0.45528718112009553	0.0003342873408324995	0.0025055134666235866
SBK1	240.44031240127785	2.062489818957777	0.7712835510022097	0.00033563754905553206	0.002514510848323663
CFAP20	1027.325642927783	0.8971050995207898	0.26871057929791853	0.00033586364536699915	0.002515082400564919
C1QTNF3	264.5980314349375	-1.6319420690624624	0.5499539332155488	0.0003369308735995492	0.0025219493699789705
C2CD4D	82.79797241537436	1.9765202886665765	0.688815704673845	0.0003376368085267193	0.0025261071204790955
C2orf48	14.75426143977382	2.2456273278563805	0.7892811835662991	0.0003409050628811978	0.0025494232074442895
RNASEL	593.7942079985394	-1.1805309728653288	0.36815958176356567	0.00034158148550669017	0.0025533444168173735
RP11-169K16.8	150.50897371745933	1.9566862637116422	0.6794040103319147	0.0003418796771384481	0.00255415654914744
VDR	5801.4326631696595	-1.042451897028688	0.31957097576905596	0.0003419943964788519	0.00255415654914744
ZNF134	305.4714291774407	-1.2409641084761835	0.4020714348779557	0.0003425981243939469	0.0025563910713110997
GPCPD1	1894.1688435688948	1.1511499750249692	0.362960214893591	0.0003424575637797566	0.0025563910713110997
ANAPC11	4208.492533205014	1.6973386444731404	0.5960158860277764	0.00034386971303865103	0.0025647394989808583
TMEM97	1305.4215086422903	1.1759544264375072	0.36752473333477903	0.00034535767681618656	0.002573833985103961
PSMD14	2015.3794811358532	1.0335386079559379	0.31615124275132245	0.00034539567386021944	0.002573833985103961
TUBA4A	5482.67028472371	1.5423646591151126	0.5155123388120554	0.0003463318682340606	0.0025796653663627523
DZANK1	95.95602403799984	1.0232159002775234	0.31217345815657666	0.00034803702477530517	0.0025912166780277597
MEIS3P1	95.64690638575323	-1.448907614863269	0.46657370753455535	0.00034845062709310215	0.0025931460896569556
NOC2L	3615.3548113964785	1.0559184425701518	0.32534269947330696	0.000349350609808407	0.002598691797994393
SSRP1	5803.081248549526	0.6357361167162969	0.1851022800322725	0.0003495606307792958	0.0025991024934249765
RP5-1148A21.3	64.67558715226053	-1.8284365231597657	0.6163021594314115	0.00035050805432660146	0.0026049932377553396
SLC25A20	1319.2269462799472	-0.9453748489662832	0.28745630664755223	0.00035342982106074066	0.0026255456928268913
NPRL3	1829.8528530630288	1.3498614402712885	0.4378727547718592	0.0003555220087232642	0.002639919948896454
ME2	2274.2169828428164	-1.1852322937981072	0.37509266170862987	0.0003558355648027127	0.0026410801491921947
SLC6A8	6669.798978973849	-1.7708728655799828	0.6437327340552765	0.00035626255781384724	0.002643080902844313
CCNL2	2112.687342736949	1.079974782188379	0.33365041204069157	0.0003574167832449191	0.002650472779990701
CNNM2	1162.8440709176014	-1.235656586420116	0.39747783308841617	0.00035810688254772074	0.0026520760701780697
EDN3	1607.9879567285338	-2.3876806300195836	0.8860635305805679	0.00035809322939091265	0.0026520760701780697
RAVER2	1883.9719993421077	-1.2559205213142777	0.3994193510452306	0.00035786330983068393	0.0026520760701780697
IFT140	1023.9497101765928	1.1967554544114283	0.3779307199524784	0.00035867611737894385	0.002655120517934342
U91328.19	147.25948064633855	-1.6265386592896862	0.5500541266551896	0.0003590274476953921	0.0026553796561048183
ARHGAP28	79.01399352095304	-1.523787293424197	0.4938399679759421	0.00035887378406541264	0.0026553796561048183
SMTNL2	40.992687743105314	1.8937769663463289	0.6499504054605276	0.0003609834620594021	0.002668670781380582
PASK	499.2018470297551	1.4229103169329915	0.46223882813917383	0.0003623924254125096	0.002677907759793408
SLC29A1	2966.0078441839087	1.291715998925075	0.4149235830646226	0.0003637902033663751	0.002687053992220885
JAZF1	363.8130556048104	-1.909633936165636	0.6559461780303845	0.00036397086741832524	0.0026872061974873625
SYNE4	281.8669376328454	2.4148403937284315	0.8942919190163776	0.0003642274620185283	0.002687918619705087
BMPER	64.35423370458375	-1.4538382393255511	0.47174208784074495	0.000364569778043791	0.0026892627432237286
URB1	1344.6701792125173	1.0394188306733543	0.3211876849576451	0.0003663437414596083	0.002701161649260151
RP11-390E23.6	252.77265388485424	-1.4424398494468869	0.4707157717402378	0.0003669195886351189	0.0027042199181716467
SNHG12	264.66530479368686	1.0130004731895283	0.3147571263316854	0.0003695178236745328	0.002722174085858592
RRP12	1551.1524098487373	1.1945062481606994	0.3767510021723141	0.00037083326274179863	0.0027306665123561654
SLAMF7	923.3507879652796	-1.659293526292017	0.5635047554206314	0.0003713942001783471	0.0027335980827682023
DIRC2	622.8758790526309	-0.7894356927399508	0.23509167242915288	0.00037311421895979807	0.0027450546109185144
SAAL1	491.268388370075	1.0102094521577503	0.3123554718223142	0.00037561779115618274	0.002762263292037298
HSD17B11	6519.768500925742	-1.5231303078605003	0.5208612527550098	0.00037801997166238456	0.0027780083355397945
RHOF	397.45636624125774	-1.575439510835581	0.5501193896254095	0.0003780897639352213	0.0027780083355397945
UMODL1	44.006268653006984	1.4663882006086493	0.48305681318486904	0.0003786955225919334	0.0027788108080401964
PLSCR4	753.3740626010081	-1.571198804771413	0.5232609354740394	0.0003785567831352455	0.0027788108080401964
TNNT1	43.86317506734938	2.406968065829073	1.1482528275029817	0.00037851867341904643	0.0027788108080401964
ADAM23	94.70600706931384	-1.2697676865982166	0.4135596335771808	0.0003793925379814333	0.0027805740855159603
CTB-79E8.3	62.46678222993837	2.4309174546788856	0.9016267191328402	0.000379432677938952	0.0027805740855159603
AKAP9	2606.1267572483443	-1.4879193993602935	0.5047699442148036	0.0003792153045570842	0.0027805740855159603
TADA2B	1226.764922765438	-0.8895501601212662	0.2688620180572442	0.00037985925330341554	0.00278248560371337
RP11-166D19.1	189.6695706999267	-1.7632229271918352	0.627634770807443	0.00038004472619613996	0.0027826301387296093
ZNF473	326.9758734993265	0.9479837757923887	0.2890748061606802	0.000380865428011632	0.0027874235705698733
RPS6KA5	529.5388229649664	-1.7424935168785263	0.6042360154861335	0.00038135453152573367	0.0027896401951801528
TMC6	2487.9584054758416	1.2358563020988234	0.3968448291525784	0.0003815006187464191	0.0027896401951801528
LYAR	543.9353326404591	1.253922113995706	0.39936894290154834	0.00038252450306092075	0.002795909395685589
RP4-639F20.1	134.80899571148962	-1.2990337923586577	0.4152981941419899	0.00038483303184467285	0.002809113813756614
FKBP5	2517.157825424599	-1.1310292675940803	0.3563346170874919	0.00038480426286389394	0.002809113813756614
ASXL1	2430.0940167046365	1.0293594718402643	0.31792456569624067	0.0003847792780351929	0.002809113813756614
SSPN	611.0722922242627	-1.3846218247454276	0.45062774235322706	0.0003856117666493949	0.0028135749457960414
MFI2-AS1	64.77377674039566	1.7281070966031322	0.6127667446954118	0.0003867768387221786	0.0028208498459194858
ZNF860	43.20783278095714	1.7029428021181707	0.5768852399069448	0.0003875856894856249	0.0028255215548302895
ID2-AS1	67.95483938611301	-1.6703023044473566	0.5681308903596105	0.000388671120849405	0.0028301622263961924
WDFY3-AS2	36.00824193075098	-1.2749035420224828	0.40283754692920387	0.00038872798225442966	0.0028301622263961924
NLGN3	67.56567077065078	-1.2621744813450742	0.4059959002205528	0.0003886163876062715	0.0028301622263961924
HNRNPA1P48	228.9779525023908	2.037217789620995	0.727893035664002	0.00038951975975432836	0.002834697549421508
ANKZF1	1061.781679189976	0.9287128401103836	0.2844557566990985	0.0003901833572973345	0.002837067295653941
RP5-943J3.2	24.42194154654347	-1.3589643877235498	0.43737871108208026	0.00039006385786698856	0.002837067295653941
PAFAH2	1478.7407237332384	-1.1652665609725683	0.3686725656641922	0.00039187451045088974	0.0028481303705454493
HPDL	521.6766260055689	1.5155868144237157	0.5165240131324372	0.00039440958992437045	0.0028652225382095886
TESK2	448.1936785293105	-1.148534345530068	0.3702820049348285	0.00039456754472217337	0.0028652225382095886
RP3-424M6.4	112.85235091404766	2.195441263175732	0.8296623218903901	0.0003948279360276557	0.0028658738512616997
MYZAP	256.1917851060815	-1.3004976353661224	0.4222865125752303	0.00039763302512863685	0.0028849874066053083
TNFAIP8L3	163.34918060799475	-1.407183455618994	0.4655229113762368	0.0003987580114565495	0.002891899893885101
PPM1G	5494.488531828494	1.0550068316157868	0.3284207043343509	0.0004003122520542609	0.0029009306641801227
TONSL	972.2317014418425	1.2907513615916606	0.4189714015574562	0.0004003488205911814	0.0029009306641801227
GPR19	19.46116005747082	1.2937077427818706	0.4173490891678319	0.0004013175783715755	0.002906695782260734
KIF4A	717.0343963149537	1.1980939404698998	0.3804134605924911	0.000401783383528917	0.0029088146727326383
ERCC6L	137.05003840385413	1.3788910375881511	0.4502368966191024	0.00040197535760879403	0.0029089501202129494
C20orf24	1963.1029286272376	1.7641479952006716	0.6172680130096556	0.0004024550258272752	0.002911166492293892
RANGAP1	3811.1793820406906	1.0312009722504027	0.3197207602391749	0.0004044007064002329	0.002923980818153967
RAB30	529.6566956373098	-1.340034376198003	0.4417311221887184	0.00040548968696327113	0.0029305924900673093
SIDT2	2524.0795215171242	-1.059434569201083	0.3320740335786242	0.000406046000103908	0.002933350385432234
RP11-727F15.9	16.7227990755412	1.9033906230004034	0.687833035903248	0.00040626912560559934	0.0029336999353945835
MRPS12	2127.6262042902877	1.4324706350827028	0.47615683089432037	0.00040674500664512127	0.0029358735668808863
MYDGF	5439.484013897196	1.5487895769200521	0.5288917644639118	0.0004078830600206464	0.002942822816797006
RPS3AP47	81.47277075315645	2.3820171857257084	0.9062853801043071	0.00040916534576803255	0.002950244620932335
TXLNB	30.84057766767094	-1.4334797216008397	0.46482582760922825	0.0004092631915034492	0.002950244620932335
RP11-1069G10.1	76.1129272357865	-2.144490123542468	0.7606670383883708	0.0004097084762772773	0.0029521869563172566
ABHD4	990.3988230821573	-0.8703630080383845	0.2643930245182105	0.00041045990565340005	0.0029563326280630346
C1QTNF2	95.61261861769684	-1.0889487520810457	0.3469076650321262	0.0004113148740051647	0.0029612201628099097
LRFN1	43.18372005555845	-1.6591398189626252	0.5732970650332777	0.00041173145585770773	0.002962948740846573
CCDC152	203.8590861252209	-2.293395661856685	0.9667241356390601	0.0004123229660925438	0.0029659341378439237
TNFRSF9	71.74033676242362	1.7868191182766355	0.6227388499278103	0.0004134129174639638	0.0029712283695644214
DSCC1	214.4370327455494	1.600281000445183	0.5405295889418659	0.00041340056266242606	0.0029712283695644214
SMPD1	2261.930507373098	-1.2339453096979576	0.3981973718544631	0.00041466776355737154	0.0029776976400191237
SCAMP2	7859.051347076657	-0.9464618379024812	0.2911788145272043	0.0004145180880172194	0.0029776976400191237
S100A3	34.63899133044438	1.459950784347651	0.49273651584357997	0.00041594785724432604	0.00298561290092988
ARID3A	1145.0140263434034	1.6209481449117042	0.5510397418148546	0.00041685956782189703	0.002989600719419833
FTH1P2	28.96533217558941	-1.846042109292152	0.6912954849427335	0.000416851928235651	0.002989600719419833
GSS	3997.3214041245083	1.0568394970467052	0.3302635218491571	0.00041946964917775	0.0030070349872097545
FAM13C	92.23815533944564	-1.7814785599514922	0.6235310822247835	0.0004204994629738293	0.0030101699287015437
URAHP	13.812236882655396	1.53362348492263	0.5095019622595416	0.0004206241379911741	0.0030101699287015437
RP11-253E3.3	157.58275401472565	1.242812589767089	0.4014845307331645	0.0004201944503212237	0.0030101699287015437
OLFML3	1071.4383433030955	-0.9841865114087965	0.30501454528323413	0.00042033430180078805	0.0030101699287015437
STON2	200.73634889453535	-0.9095113457449062	0.2768406941503756	0.0004209346345570271	0.003011108470207894
GRB14	39.71631858235195	-1.9460666575205832	0.7151669837584235	0.00042115757672449874	0.003011420168495575
PPRC1	1411.7990142975154	1.0132983854240991	0.3148430692078004	0.000422065554122686	0.0030157154248595017
C1orf35	833.1343949397785	1.510986745368318	0.5089071984465883	0.0004221312058371158	0.0030157154248595017
LXN	734.0842272052248	-1.274661845281534	0.41188748446345314	0.00042229715670049966	0.0030157154248595017
DDT	683.3381588913338	-1.6937513395179018	0.5904998325624115	0.00042429688474193716	0.0030287076521821354
HSPH1	4045.4398466897833	1.3901507548593364	0.45579777453849435	0.0004257744926797085	0.0030379634328940187
RNF185	1127.2790050238436	-1.043877241233213	0.32721713014758713	0.0004261390683213417	0.0030392730747863237
FAM151A	431.4619397252298	-2.106919454813752	0.8334693009984415	0.00042728908654745136	0.0030461810930128073
CHCHD2P6	66.3606550596536	2.42959797163453	0.9091874949174982	0.00042804035136682304	0.0030483926570193404
COLGALT2	66.80392533331313	-2.137700646779019	0.7772306571385346	0.0004281440160373819	0.0030483926570193404
SUSD6	3720.031720651724	-1.1827980857300848	0.3826131296576956	0.00042802001136179625	0.0030483926570193404
DHRS9	2101.3498532398676	-2.4582562466296998	1.0860533470151157	0.0004286136673444637	0.0030504429254117004
PTEN	2460.3471270851014	-1.134410845469427	0.3600103358973393	0.00043006070618737253	0.003059444574652457
ST8SIA1	80.87692406235502	-1.4380745828642871	0.4817345567532766	0.0004325246510689343	0.0030756697868684194
CA2	18595.310925271828	-2.5905946286832955	1.114577076333602	0.00043473230666200374	0.003090059566701262
CES1	676.3728315476483	-1.8381289422737275	0.645604293782589	0.0004356546317210106	0.0030953049563961265
ARFGAP1	4066.3579251558463	1.497994455955791	0.503497801455071	0.00043686699219428816	0.0031026057241750862
C1orf109	426.83119274646054	0.8676336654604389	0.2649074226795101	0.0004394643627832158	0.003119732425694465
PPA1	6547.180875115207	0.9929111893125134	0.3089378691220306	0.0004400536007239914	0.0031225950560249756
PVR	1958.2935438670556	1.0777730527947842	0.34106746060733445	0.00044119479371289034	0.0031293702541806993
ST6GALNAC6	3982.628379157578	-1.624742753390919	0.5812275011828729	0.00044165370431973336	0.0031313023825270286
CHST5	491.72609565634673	-2.614942814606291	0.992114773193322	0.0004420596761543644	0.0031323324480182525
LGALS2	1491.7708072940627	-2.44878457042472	1.0199842297239676	0.00044217213066908445	0.0031323324480182525
LRRC61	878.5699401979049	1.3282936472593792	0.4384363753519814	0.00044252199643079364	0.003133488738117501
RUNDC3B	237.00384373518	-2.029283177172541	0.7583566884510532	0.00044284673622435654	0.0031344662118341997
C4BPB	175.62715199817376	1.693071967935208	0.6148953765488228	0.0004440066073242772	0.003141351424512132
C19orf26	66.4840421758562	2.7987903281688906	1.1030325948795354	0.00044448553424260827	0.0031434151787696507
ALS2CL	1136.1211300014088	0.971117652849799	0.30148030227092804	0.0004457290667678973	0.003150882232406833
C18orf32	236.97727439085432	-0.9756410940106366	0.3045298520615608	0.00044649505715886904	0.003154968650942867
STK17B	2168.5027433364044	-1.464965680270035	0.5161108454095167	0.0004477706127221435	0.003162650743370663
CLDN5	829.6397639409155	-1.5676417560315952	0.5463448965919793	0.0004494246154515904	0.003172998262748844
FGF13	135.75828859681778	-1.5546522293758125	0.5265960179792201	0.0004503305471548111	0.0031780578210097196
RP11-74E22.3	20.63158031747253	-1.4379837680469603	0.48092711986850417	0.0004512068150367836	0.0031829038729632607
TRIP6	2098.751162580924	1.4451229380324426	0.48554703453715553	0.000451978935854245	0.003187011488474137
KARS	6112.897835994666	0.8217219140125284	0.25060897815644434	0.00045240466432884156	0.0031886741853135686
ZNF429	126.98342875518846	-1.3492778407227897	0.43993161165483186	0.00045270231759096804	0.0031894331557006978
FER1L6	441.27359208567066	-2.538540604841594	0.9604070806572421	0.0004541888793113317	0.0031981048993589447
TTLL7	129.85805408158132	-1.8148937574732578	0.6507196449301074	0.00045450463338319387	0.0031981048993589447
EIF4BP3	32.11114320303796	-1.4072208447125754	0.464257607524594	0.00045445916817549116	0.0031981048993589447
C1orf174	791.5302594669809	0.9088194747129625	0.2802706703791484	0.00045528045219425423	0.003202221831541405
RPL13AP3	76.47901742817541	2.8920555430535972	1.298421984776854	0.0004560467558080892	0.0032049263220016782
CFH	1311.3013459859992	-1.2240055392354827	0.4069854281608635	0.0004559969430996906	0.0032049263220016782
GSTP1	19072.548368880416	1.4359254285793472	0.4949428595164638	0.00045830329273320515	0.0032194368124258497
EPB41L4B	5665.470354502283	-1.3793120940235655	0.45859171703715357	0.0004588548570137775	0.003220616302008491
BEAN1	20.584864698517936	1.3389329465740178	0.44695213936122125	0.0004587899022756851	0.003220616302008491
TMEM47	721.4617376821778	-1.4092888081924917	0.4698914796558772	0.00045998395923236966	0.003227192098433871
ASIC1	462.74878134766476	1.527506643866187	0.5239901175212517	0.0004628219470751709	0.003245746729091497
WDR78	243.95752170789828	-2.0615487011826867	0.7468582440667152	0.00046412552369301123	0.003253529610556144
CTD-2583A14.11	99.406076083782	1.023727539305282	0.3214665173608847	0.0004650486399467545	0.003258640073483331
CALD1	14484.085038585854	-1.937397391376259	0.7015645703126083	0.0004654463245892478	0.0032600660590441726
DDX55	441.2440463174559	0.8481621792832492	0.25866908617903994	0.00046596269269079556	0.003262321787984056
SSC5D	841.5555428470328	-1.6023526536853598	0.5508067707281273	0.0004706818269573608	0.0032939879919913007
UBAP2L	4428.339787807572	0.9553722536492005	0.29692951932540673	0.00047159463929788263	0.003299000999655063
FAM212B	199.56525696495106	-1.2852113948156187	0.4199746988532025	0.0004754413322281442	0.003324525000740655
UBE2O	1512.8885960767461	0.9059716738288055	0.27898019542389224	0.0004776302915796872	0.003335064875085047
C10orf55	19.194236421753086	1.981458918809728	0.7225195448104874	0.0004780670881479762	0.003335064875085047
IGHV3-15	1762.68033212115	-2.0265312798556545	0.9450781579549287	0.0004773126904188345	0.003335064875085047
TLR3	797.1557488684845	-1.73647132912437	0.6283788115500156	0.0004775734615407954	0.003335064875085047
GK	914.1267188429266	-1.565278620496603	0.5447815757370249	0.0004781405178586996	0.003335064875085047
PLEKHG6	3387.0187040486853	-1.0260751742639451	0.32488138609177825	0.0004779639239128513	0.003335064875085047
CCDC137	1012.0910154342803	0.9975710879437555	0.31321214319102897	0.0004789703197062148	0.0033394654059583223
TMEM191A	138.96897185244663	1.4161737152113656	0.4759381453130156	0.0004807112989327737	0.0033502125354015516
C16orf54	152.89417193877478	-1.5844800525159173	0.5549385255435432	0.000481362881154377	0.003353361581618604
DOCK6	2642.859944605826	0.979493813701148	0.3065105816559593	0.00048191113565748694	0.003355788492971194
GZMK	28.156145114688	-2.030584894114556	0.781835283398043	0.0004824052317364546	0.0033578364160959107
BMF	1075.1177264890387	-1.3146105103619925	0.4366772433738987	0.00048376711971697474	0.0033659205026640234
ARHGEF6	497.2011095104586	-1.2119591119016948	0.39872815786258115	0.00048442680946702736	0.0033691142104978968
ADCY2	120.51299620529149	-1.6177770108025122	0.5634597565843646	0.000484918395863863	0.003369741286489402
KDM1A	3245.056769156869	0.8808855073793653	0.2732289312077573	0.0004847188517893952	0.003369741286489402
GLOD5	118.04024282265286	-1.345989031733463	0.4537974632789683	0.00048580440357560485	0.003374501502536545
GPR84	26.15843176021956	1.9120270014005423	0.6805689120846862	0.0004880234660772272	0.003387112844965096
C16orf91	639.3587567366969	1.1507854567698832	0.37341286406920887	0.00048802174041677487	0.003387112844965096
RCBTB1	684.1460479774405	1.1893156933067288	0.38692586186010486	0.0004896586197907944	0.0033970572593667965
RP11-661A12.8	60.27251078044722	2.237156504307746	0.8373391040682729	0.0004903807271097187	0.0034006617213734273
PPP1R3B	881.3357931563946	-1.2322716953093764	0.40177380109037264	0.0004914385015736185	0.0034065900094630394
HIGD1A	2891.0510640543466	-1.4807823516679566	0.5025861929484855	0.0004933827859695301	0.003418656043599852
RPS2P46	1240.1139868566052	2.5176130933464513	1.1573355162408405	0.0004945550875595256	0.0034253652496026715
ADAMTS14	231.18935698815974	1.1899879208349802	0.39606792819683456	0.0004950151733578413	0.0034269197333649834
ADRM1	6096.116269169383	1.4804952377125775	0.5032234367774806	0.0004952329056280598	0.0034269197333649834
RP11-967K21.1	32.038710718587126	-1.2074917127477562	0.3879233000114375	0.0004955959921740532	0.0034269197333649834
MCF2L2	32.33213726496523	-1.5122489340315861	0.5189567503819845	0.0004955169213131627	0.0034269197333649834
CILP2	20.66114124359824	1.7920130336129643	0.6431038479195951	0.000495837841461111	0.0034271805353193055
PSD	1004.9066671670731	-2.292715746090612	0.9020805629390175	0.0004960702383731215	0.003427375815656929
OXGR1	211.8213252527114	2.149918228906897	0.7890559018021259	0.0004971935678726545	0.0034337239041604267
SLC20A1	2642.858724470722	-1.3109079419680374	0.43467918358663166	0.0005037429361405297	0.0034775247347299974
GNAZ	165.56499645184667	-1.591208256257154	0.5520113170767453	0.0005061499578035472	0.0034913644718860028
BCAS1	3789.845662792158	-1.7329666527385477	0.6168380813671456	0.0005061636264560445	0.0034913644718860028
HADHB	5622.430189778897	-1.0982842483118804	0.3537117329897633	0.0005075713296551609	0.0034987735257139088
POLR2I	1636.8684839854598	1.9178060984688006	0.7013411096117745	0.0005076545540913147	0.0034987735257139088
PDGFRA	1620.7443576047415	-1.2722995879702355	0.41930896854981514	0.0005082811621299251	0.0035016546700858894
MORC2	1306.8541627110628	0.7994457116094966	0.2456511223543382	0.0005092305102648532	0.0035067559626073093
KCNS3	390.3189595984461	-1.2364060425996768	0.40647693776763777	0.000510644840134633	0.0035125826534083584
SLC28A2	1948.025118604927	-3.4908121402375127	1.9290895898730425	0.0005103623290035202	0.0035125826534083584
CHAF1A	1199.4893801364137	1.3683380644383576	0.46105051988812085	0.0005107042859592473	0.0035125826534083584
RP11-528A4.2	85.07771929347936	-1.437635555600445	0.47990263582430376	0.0005114105948938661	0.003516000195607337
CACNA2D1	328.9478911225398	-2.075465718747097	0.7605498622034197	0.0005121301944612353	0.0035195062770403927
ZBTB7C	1578.2344535473346	-1.6448491824421998	0.6043727625417414	0.0005124358670684592	0.0035201660279101316
SYN3	65.28139763582294	2.053477594936209	0.7518425060578537	0.0005137695017520955	0.003527883912031055
CAPG	5430.1010843617605	1.2342784598268584	0.4238030862853505	0.0005141016951218229	0.003528721733197173
CCNG2	1298.7920521647652	-1.16134846132546	0.3829908771638302	0.0005160723205042364	0.0035407197858764393
CD320	3461.815058839821	1.663003955806096	0.6088621151171411	0.0005162714894172091	0.0035407197858764393
SLC16A9	738.8199358594245	-1.639148475661921	0.5746392745675851	0.0005197870374822921	0.003563374672229564
BMX	139.63412980706383	-1.9301304252033202	0.7038285548841997	0.0005203192072801578	0.0035649865089180436
ICA1	1502.352668096521	1.0448724686044337	0.3320737981861183	0.0005204468362236062	0.0035649865089180436
CLEC1A	46.6522352546069	-1.1386777229806078	0.36954107274608494	0.0005216327492533705	0.0035716526212132287
TMEM39A	850.5435673687447	0.7890845571419507	0.2426240669201277	0.0005234301933418795	0.003582498783537226
LYRM4	704.6031562394816	1.062537624603414	0.3426179373118574	0.0005247803299216493	0.0035902758594354403
RP11-565F19.2	18.880180786533103	-1.4869873767376829	0.5024794665752759	0.0005262584584004617	0.0035988482553186265
SHFM1	2599.0891609428827	0.9971106741320662	0.31494915934919276	0.0005264967874356103	0.0035988482553186265
CCR2	143.09317446954225	-1.388907288353368	0.4718445947826587	0.0005266764049864712	0.0035988482553186265
KCNQ1OT1	106.49981260458861	1.3063718412785723	0.4491648498953091	0.0005272798862352349	0.0036015061065920906
PSEN1	3893.7985599061863	-1.0488560072904523	0.33614572027683487	0.0005287236899110106	0.003609899158160211
POLB	455.42468047174236	1.1252484053081349	0.373075782286185	0.0005297144772126143	0.0036151936414319436
LINC00667	802.6212201630857	-1.3476515635145385	0.45252117948284776	0.0005304718706600773	0.0036188916036213074
C19orf53	2856.4996050182713	1.3186320632050907	0.4420254054759775	0.0005308581508126875	0.0036200558464639355
FAM71E1	87.66389135332243	1.3616685047763544	0.459051610390336	0.0005319297662323298	0.003625890720777338
RFT1	758.2110419159678	0.7441440134268301	0.2271015314106241	0.000532362913113828	0.0036273705147191796
HYAL2	2408.318072579542	1.3211178167687312	0.44406706917911687	0.0005338449007413787	0.003635992713406494
GPAT2	76.2056121454221	-1.7351722731713848	0.6212962593418101	0.000538878636716083	0.003667858756371359
ATP6V1F	2559.9915656328435	1.1247830235517773	0.3643633652224951	0.000538960483171609	0.003667858756371359
TFR2	89.64495837837484	1.8678568699818827	0.7846901881847268	0.0005396727669556456	0.0036712180244806865
