	baseMean	log2FoldChange	lfcSE	pvalue	padj
SLC16A7	122.10035538364004	-1.5152612865674857	0.4863917302786072	0.00028362932978576546	0.002188620177466975
SDC4	9876.669982108684	0.9551728628120062	0.281942696210985	0.0002840910955123425	0.0021901671251558503
PAXIP1	643.7176017958459	0.7083780277336061	0.20368236688774827	0.0002840940765662189	0.0021901671251558503
ZNF880	112.98618109941306	-1.4977254026697062	0.48174335797112083	0.0002855745658987066	0.0022005571500562818
EPB41L4B	5665.470354502283	-1.3965651358233753	0.4440338288219998	0.0002866575038503722	0.002207875523382862
RPS6KA5	529.5388229649664	-1.742717643235994	0.5754380284154784	0.0002877629344391182	0.002215360259325771
RP11-30P6.6	295.5588388261827	-1.3139831183772532	0.4114193954480397	0.0002880620214649482	0.0022166332431669063
TUB	150.28503365766414	-1.7869974929334538	0.5894089315307296	0.00028866162952690717	0.0022202164776837525
RP11-565F19.2	18.880180786533103	-1.5004245073504192	0.4779316243201793	0.0002909307965796957	0.0022366317037608796
ADRM1	6096.116269169383	1.500874214669609	0.48355434244398715	0.00029128246619070276	0.0022382971150259148
MT-TP	1709.1465764618138	-1.8069470856793473	0.6039931173589874	0.0002919408663547433	0.002242316895194564
AKAP12	2396.093696490806	-2.3233114883787054	0.8175277932198938	0.00029208478203627706	0.002242383169176143
TCP11L1	386.1783188696461	-0.9924534359971644	0.29798773015699836	0.00029259052870937946	0.0022452259321101686
PACSIN2	4850.326455920679	-0.931660684725236	0.2779922190094631	0.0002932094063806273	0.0022489047410970196
SAAL1	491.268388370075	1.0455914441152894	0.31681497729052716	0.0002933413001660185	0.0022489047410970196
U91328.19	147.25948064633855	-1.643278645254849	0.5479074636290974	0.0002935272903741524	0.0022492902625758557
GABARAP	1236.233734096938	-2.0759714579175146	0.7136481313337812	0.000294128368189974	0.0022528547609745003
CNNM4	4873.576470905888	-1.2450484785085876	0.38848240230685294	0.00029472674045964866	0.002256395253172599
MAPKAPK3	2376.09964085433	0.9466014752169234	0.2821875375735082	0.00029494500629013244	0.0022570237669708886
NOC2L	3615.3548113964785	1.0567633041690343	0.3202558568928187	0.0002961052880267099	0.0022648570138637364
C16orf54	152.89417193877478	-1.608505291693436	0.5346009644916309	0.0002964023958929621	0.0022660838154639515
HDAC2	2960.535393925771	0.690349765774821	0.19887747181520246	0.00029731426541312097	0.00227200735326071
RP11-727F15.9	16.7227990755412	1.9505104280237697	0.6849518019883196	0.0002975758126210962	0.002272958107923811
ZBTB7C	1578.2344535473346	-1.7017884188394747	0.5638660738499969	0.0002978533252931045	0.00227402987873478
VARS	4723.345353151129	1.3980575504128097	0.4432180648492381	0.0002993794247395983	0.0022846288973567414
CIAPIN1	1839.241558615684	0.8786438515953687	0.2597937741709264	0.0002996544701897881	0.00228567549166854
FAM71E1	87.66389135332243	1.3843169854261859	0.44077440757737363	0.00030045177146826804	0.0022907029034436722
CLEC14A	449.06939407719665	-1.1135154902167266	0.34056593033092747	0.0003008860399969945	0.002292959132390889
POLR2I	1636.8684839854598	2.007142342427702	0.6850917025644244	0.00030289419856696116	0.0023068216291177593
CES1	676.3728315476483	-1.8642034761044646	0.6295112150985007	0.00030298345017130393	0.0023068216291177593
EME2	365.95236633783736	1.2319103383993009	0.38439295864491074	0.0003044959858819939	0.0023172731707961657
POLB	455.42468047174236	1.2298013819133524	0.3832123836368008	0.0003057976590772947	0.002326111151540229
FAM212B	199.56525696495106	-1.2851678125695427	0.4018503200000943	0.00030668195081442605	0.002331767584747299
ALPK2	19.806820674152377	1.8776180713088966	0.6264895278738583	0.0003072236789430081	0.002334192150150536
PPP1R3B	881.3357931563946	-1.239179379104564	0.38685728369189765	0.00030728248999266784	0.002334192150150536
PTPLAD2	312.156878876174	-1.5365054737655424	0.4982711942263351	0.000307681475274002	0.0023361522916475414
HYAL2	2408.318072579542	1.363448610845767	0.43252177704115985	0.00030785637449843884	0.0023364099850327947
PGP	1154.493982724941	1.5751097136325993	0.5126354080257556	0.0003085807654226343	0.0023408357834691826
PDGFRA	1620.7443576047415	-1.2890147626653736	0.4060402383511324	0.0003093636179435566	0.0023457008085153025
CLDN5	829.6397639409155	-1.5761644691287442	0.518585129622103	0.00031060847276477354	0.0023540628422844636
TNFRSF9	71.74033676242362	1.7895409013004258	0.5992618529554644	0.00031082189276876064	0.0023546036895074076
NCOA7	2395.557309539641	1.0064030400186088	0.30343960243737667	0.00031170698157973066	0.0023602298856482576
ELOVL4	32.202798972482135	-1.7843851328435871	0.5827030976264226	0.00031195735159823145	0.002360781187922874
ACVR1C	264.85370644131945	-1.9721920804211317	0.6708919789299458	0.0003120646505423238	0.002360781187922874
LDHD	1675.0167651158138	-1.7609673244371853	0.5911380026887919	0.00031276547738156977	0.002365003552737007
NUMB	2826.53723486017	-0.865177366624674	0.2565842110107639	0.00031401750982852893	0.0023723063926198115
UBE2O	1512.8885960767461	0.9017507454049459	0.2686289959578884	0.00031396743946952453	0.0023723063926198115
SNRNP40	1294.872669004985	0.9551790525231566	0.2862530261158124	0.0003149170387405869	0.0023780181854784637
LPAR1	787.7097735998525	-1.4319626545536988	0.46144925255333474	0.0003156034481617799	0.002382116190018899
SHFM1	2599.0891609428827	1.000388328598504	0.30276724085833084	0.00031595490292485215	0.0023836834392259557
BCAS1	3789.845662792158	-1.7679082739729937	0.5954680319664417	0.0003170433949409877	0.0023908072207219615
PILRB	138.7926575410098	1.7167357610165466	0.5712711571672702	0.0003173475666481621	0.0023920126954039504
DDX27	2590.8186353876786	0.9657843246510144	0.2909895884510327	0.00031765125277969866	0.002393213415828866
PLEKHG5	988.4186872236711	1.4679307360034775	0.4720873119246363	0.00031805808579865857	0.0023941020763454885
CCR2	143.09317446954225	-1.42448525779943	0.4609148954370451	0.0003180507471224488	0.0023941020763454885
ANKRD33B	127.51372594142643	-1.5073451488795087	0.49280174033998253	0.00031897769578368264	0.002399934320297113
GNAI1	646.0371983892405	-1.5487355352392709	0.506860670321302	0.0003194745052072658	0.0024025816351227
SCO1	1544.5155320361741	-0.6624944788185978	0.191572622684344	0.00032122717623157907	0.0024146668689516656
CDK2	755.1489759571101	0.9871871134010004	0.29775648299863644	0.0003215469901317356	0.0024159752318374966
TONSL	972.2317014418425	1.2911565092563022	0.40599076304303416	0.0003218970127660993	0.0024175092825546424
AKR1B10	3125.831784013749	-2.682545885235702	0.9853323885007934	0.0003225966043280165	0.002421666085478656
WDR78	243.95752170789828	-2.117203472664758	0.7354010492156988	0.0003239794700691698	0.002430946001084875
KLRB1	203.72113763431804	-2.113865853806114	0.7495416892935071	0.00032420474641939285	0.0024315355981454462
CTC-451P13.1	159.0527148766769	2.4045810459049757	0.8633777827309796	0.0003266524336672829	0.002448785204900594
EIF1AXP1	25.107004002702492	1.8957294939190321	0.6513249561584858	0.0003272056402584716	0.002451823457180907
MYO1A	10443.22274506855	-2.0973903333254653	0.734506788443503	0.0003298541279936309	0.002470552269089215
NELFA	1694.3715759739969	0.909055618696868	0.2719340114317035	0.00033041215866701885	0.002473614060481408
HELZ2	3414.590834197761	1.352772601808524	0.43138925046666216	0.00033069389325486164	0.0024745825090088888
PHEX	36.48244984985962	-2.800980544143723	1.0069884086130092	0.0003308401110083679	0.0024745825090088888
HIST3H2A	247.88314985973778	1.5236202822430294	0.4998266738817096	0.0003312689341936511	0.0024766723429227636
PLXNB1	4480.07834247267	1.1126149735021311	0.3413968182383976	0.0003315094821873526	0.0024773533215759107
GLB1	4020.815767994454	0.7708663724311151	0.22637305867905672	0.00033178517781228965	0.0024780648953808553
TNFSF10	4057.596280321336	-1.2807405804361618	0.4074912446433396	0.00033190371449444943	0.0024780648953808553
CHST5	491.72609565634673	-2.637979050185039	0.96583860985006	0.0003373020827648266	0.0025136469013459727
TMPRSS2	12487.684516663223	-1.0741850822757564	0.3309240654015698	0.0003373392407227846	0.0025136469013459727
CILP2	20.66114124359824	1.831586508396104	0.6289934707209868	0.0003375793666604003	0.0025136469013459727
C5orf34	63.28992262842774	1.3498496575426668	0.43006923184509316	0.00033748683476963277	0.0025136469013459727
TTC22	2478.4811398294896	-1.0623614071094056	0.3263520773432823	0.0003369861997798496	0.0025136469013459727
C19orf26	66.4840421758562	2.853582344480481	1.064630754298016	0.0003369942904200892	0.0025136469013459727
RBMS3	248.56937111155074	-1.5072616589722272	0.49603749714478373	0.0003380052805013278	0.002515688156403012
RNF180	71.02858469318669	-2.082625715993514	0.7123486274410976	0.00033921251243705875	0.0025235401228205787
GINS4	207.7615890751969	1.5682186917620855	0.5146669669792029	0.00033964316543729113	0.002525610348642037
CDT1	1556.5324563433744	1.8623195501061942	0.6346105917532145	0.0003400417248909936	0.002527440174918484
SLC20A1	2642.858724470722	-1.3087671958008007	0.4226388861184688	0.0003409336656590927	0.0025329338898697723
BEAN1	20.584864698517936	1.3225932120826638	0.4212051605914254	0.0003416660509321191	0.002537237811021449
KCTD13	633.9878716341327	1.2068661466874284	0.37775874105246926	0.00034240906208355055	0.0025416167505753922
CCNB1	1632.0053653664536	1.40033036605584	0.4509358219519895	0.0003429919306039776	0.002544803603294955
FUS	11518.20245080314	1.3596581710818896	0.4326896023249246	0.00034534691075894673	0.002561129774420377
CABLES2	758.442496153888	1.3512406143173101	0.4325114157041498	0.0003471185862446689	0.0025731174271043772
DIRC2	622.8758790526309	-0.7939894989177045	0.23529168079874674	0.00034822762634739257	0.0025801845805579044
PLEKHG6	3387.0187040486853	-1.0544994656783475	0.324935319506823	0.00034941062165546753	0.0025877931429577187
HPDL	521.6766260055689	1.498345398230677	0.491490208389396	0.0003514172374443662	0.0026014920547746184
FPGS	2289.965235861705	1.3479229390404304	0.432041405665948	0.0003517922372580241	0.00260310550560346
ARMC10	890.4374699202506	0.8260630459671899	0.24552540333022263	0.00035215168510298187	0.002604602490219511
ICA1	1502.352668096521	1.0584275242039716	0.3236113455190557	0.0003526718106005789	0.0026072860217237264
RNF125	480.4148775428791	-1.8515363692051618	0.6330339133652242	0.0003528663629577779	0.00260756128668086
CYS1	223.64572671804135	-1.625745257245085	0.5457605535490074	0.0003542675456872049	0.0026167489170077635
STRIP2	82.93513903689096	1.7354934207835269	0.5863241040549481	0.0003548771550258076	0.0026200841178408737
PTK7	1590.8968569919748	1.5159666097108062	0.4954944821755373	0.00035506737382277735	0.002620321336203266
PRR11	451.80221944965945	1.0617486781928434	0.3269292638392851	0.0003556287483370412	0.0026232961743152903
MRPS34	5270.8713418502975	1.7656817982118256	0.5950094948660656	0.00035690608527495977	0.0026315473146941537
BMX	139.63412980706383	-1.9611422995106633	0.6756410335281486	0.000357142635409411	0.002632120578884387
LYRM4	704.6031562394816	1.054389943912596	0.3254100474713366	0.0003580164627136889	0.0026362905830840124
SCD5	233.35892402835805	-1.4102546735419674	0.45815021958671687	0.00035802655218836275	0.0026362905830840124
DHRS11	4751.906908966518	-1.7960085763666525	0.6208552139553544	0.00036031871439781455	0.0026511210067685703
TBC1D12	525.1076777342206	-0.9496522567568767	0.2882134588994763	0.0003603605205580446	0.0026511210067685703
ASIC1	462.74878134766476	1.52224952792977	0.501992903814454	0.0003612804033864556	0.002656709266251332
KAT6B	961.829534666027	-1.0111825805157988	0.31107656126068634	0.00036198399927792643	0.0026600915051074193
CCNL2	2112.687342736949	1.0830444064238416	0.33524531459620577	0.0003620613234100958	0.0026600915051074193
WDR12	1050.7521885763745	0.9531931591535103	0.288874029140893	0.0003626188735221222	0.002663007456193697
LAGE3	880.6171443184244	1.7767176813174634	0.6048288987797332	0.0003628923033889516	0.002663835220846711
ZDHHC2	556.9706786919729	-1.2901263314038505	0.41518938957781243	0.00036340630382284057	0.0026664273952472697
TXLNB	30.84057766767094	-1.4149402348221924	0.45059033611353194	0.000363928650454923	0.0026680719310122874
LRRC16A	1678.3379029168411	-1.0752299334636242	0.335437622175191	0.0003639523762303941	0.0026680719310122874
TMEM140	794.0611368958336	-0.7909215944676186	0.23512328497011648	0.00036687705167671954	0.0026883232234932034
SLAMF7	923.3507879652796	-1.6371593389662848	0.5512238565660339	0.0003670527667275441	0.0026884222750813273
UBAP2L	4428.339787807572	0.9548269053238396	0.28935904720375427	0.000367417271489321	0.0026899033899891764
OXGR1	211.8213252527114	2.179271369134546	0.7731440055345026	0.00036903051059187467	0.002700521286119348
ZNF135	48.1747064154741	-1.8232065911443074	0.6154897959127349	0.0003707477169360911	0.00271189029488778
MIIP	907.4453400544949	1.3360803162124284	0.43108178222768956	0.00037165337571256414	0.002717315704647442
MT2A	7312.488146047279	-1.7661096912109195	0.6079537711943299	0.0003746027823658976	0.0027376724504915135
AP003774.1	316.31642853518406	1.94916890656533	0.6787178469210333	0.0003760872348618875	0.0027473097919064726
UAP1	2972.452885738865	-0.7635508691482746	0.2265158703848634	0.00037652428589966537	0.002749290765985442
ZNF860	43.20783278095714	1.6774853487016768	0.5631824819431721	0.0003784740235800257	0.002762310409880637
FER1L6	441.27359208567066	-2.545420858059984	0.9395895984417607	0.0003806501954583019	0.002774528139719153
RP11-661A12.8	60.27251078044722	2.251509750920195	0.8180743134503757	0.0003805683276307894	0.002774528139719153
AC005682.5	15.713643126472311	-1.6564736754243539	0.5517305712960472	0.0003805130599976611	0.002774528139719153
BMPER	64.35423370458375	-1.4616254430274935	0.4792693543133741	0.0003809928421429781	0.002775804992755983
SSSCA1	955.2918568384687	1.5830170063058078	0.5274333189988677	0.00038273539987939326	0.0027872755944643862
C19orf53	2856.4996050182713	1.3765079990518878	0.4440938633522803	0.00038404139471161014	0.002795558242136556
ADD1	8498.849783834747	-0.733045883927102	0.21482993737196776	0.0003849099752924196	0.0028006509396276795
FIBCD1	442.46278701678744	2.696189363828818	1.007810136928981	0.0003857903814839471	0.0028058251746803085
IL1A	14.47225178534347	2.152872513406449	0.7565880523591236	0.0003863013196907766	0.002808308935909922
RCC2	5105.329900964506	1.0006227432966188	0.3048320136277584	0.00038696307171765237	0.0028118864154844754
SMIM2-AS1	254.49518287414796	-1.7718169867760312	0.6163220005694391	0.0003883736061038687	0.0028208994396019386
SLC44A4	16538.643458213483	-1.1086233987558172	0.34937063859781065	0.0003906343139508591	0.0028360769836773938
PIF1	152.55255596639265	1.604229275973888	0.5405926842885844	0.0003914510504931861	0.002840762330089562
ATAD3C	58.305780677143645	1.911401311608268	0.6688152550905311	0.00039174539682769726	0.0028416542461352657
MORC2	1306.8541627110628	0.7990250242733481	0.2387802159494394	0.0003925587035071175	0.002846308184877722
RP3-337H4.6	34.64770844348034	1.7851431451431647	0.6267546254351486	0.0003934671700150873	0.002851647723218221
FAM53A	51.46899173050592	1.8381161245627218	0.6450462341706871	0.0003941899446501228	0.0028545998058540356
L1CAM	1009.670115475695	-2.2268771207300424	0.8079753737969417	0.000394218941514322	0.0028545998058540356
ITM2B	14808.415785540514	-1.0990853931490367	0.3447933967372642	0.0003951125431531029	0.0028598211365775898
RP5-943J3.2	24.42194154654347	-1.378202836391669	0.4454971652139263	0.00039550616940269777	0.0028614206712569688
MB	190.17111490870312	-1.6997558590341515	0.5811257879324326	0.0003969772883948449	0.0028708108879339244
VASH2	48.68457217132895	1.1395410718915138	0.35976894250961133	0.0004000133383011553	0.002891505051173855
CTD-2147F2.1	32.49384305111414	3.0417813738298043	1.1664920534995435	0.0004014705909432608	0.002900773777194659
HMGA1	11914.924652749365	1.3017322827374247	0.41738222666430974	0.0004025158824496503	0.002902336353619464
EIF4BP3	32.11114320303796	-1.383026315141791	0.44496478309587223	0.00040237641470590137	0.002902336353619464
ASB8	1036.0206143148957	-0.7682294305043601	0.22943305025415175	0.00040256236965135133	0.002902336353619464
DZANK1	95.95602403799984	1.013011768999737	0.3125622316916203	0.000402373610721167	0.002902336353619464
OTULIN	753.2197415889032	0.7161625141255392	0.2123133472427163	0.00040225233365330726	0.002902336353619464
C18orf32	236.97727439085432	-0.9802733560224285	0.3040414916160399	0.00040303661630975096	0.002904492137101792
IPO5	6561.458644827171	1.1948285440445785	0.3785014701420576	0.0004039248982850726	0.002909628504595862
E2F7	120.80824058912283	1.6556401894514832	0.5604765815651254	0.000404984793379132	0.0029159960687485283
RPL7AP6	329.3922583170496	2.542627350100667	0.9466498587004408	0.0004057174631937649	0.0029200030188609003
TSEN2	365.8651885818976	1.074041870938728	0.3348026647098733	0.00040782535754488504	0.0029338998703587107
HLA-L	2812.285367300433	2.605535692315381	0.9699067485853505	0.0004084622762684588	0.002937207040845859
PRSS12	602.0598359522974	-0.8372378309815859	0.2531811359080376	0.0004097493910341437	0.0029451848032918176
PHF19	1520.7934165058512	1.1902683512327727	0.3786155431696195	0.00040995078232869306	0.00294535510060602
GPR18	24.337014656574127	-2.0783732301513957	0.7241442242014015	0.0004106354627705293	0.002948996011881076
TTLL4	717.3349006701364	0.7864596384964586	0.23531692831255432	0.0004111109030330566	0.0029511317530415385
RPS15	21837.09630647944	1.7492086346321127	0.5974070872733019	0.00041155593910905845	0.0029530474851656467
RP11-528A4.2	85.07771929347936	-1.4378379610220238	0.4699981798350362	0.000413552756415442	0.0029648083640077642
ZDHHC1	539.5444214184527	0.9753748128253538	0.30130339813373574	0.0004135083141273844	0.0029648083640077642
CYP2U1	333.44137077095934	-1.4214795814581578	0.46830493318466737	0.0004142552427452214	0.0029685605916567426
HIGD1A	2891.0510640543466	-1.4870437115696242	0.4984992913101405	0.0004145179282368607	0.0029691593174269513
ITSN1	1155.882334632546	-0.9109709342022404	0.2787004516345507	0.00041547446079238123	0.002974725351029684
ACOT4	150.1359335221202	-1.1483927776081462	0.3626564415501656	0.00041602054476967194	0.0029759940187272203
RSPH3	686.1359354188676	-0.9770572790595857	0.30177678618139486	0.0004165493890465853	0.0029759940187272203
DBF4B	224.4206181502079	1.1457624425071977	0.3637222402581781	0.0004165044355484888	0.0029759940187272203
MTHFR	1243.068920052574	-0.8384479120825503	0.2535170854085084	0.0004160886139774313	0.0029759940187272203
SCAMP2	7859.051347076657	-0.93063850033235	0.2858396354519089	0.0004164887905030557	0.0029759940187272203
C1orf109	426.83119274646054	0.8884979608413095	0.2701796806764448	0.00041705306339174787	0.00297830871422586
RUNDC3B	237.00384373518	-2.0229733856708862	0.7196496307805675	0.0004178057097706657	0.002980667160406702
AFMID	646.4645241190669	0.9294458863211603	0.2853616395393783	0.00041792280427059884	0.002980667160406702
MLKL	758.2319131909993	1.0171994319486242	0.3174795392098032	0.0004178006703869265	0.002980667160406702
MROH7	45.5383785419978	-1.4744770123033712	0.4892230177318126	0.00041844523248674804	0.002983109560631333
ENTPD6	9881.231006681137	1.2826802118981426	0.41450753527634143	0.00042191536844316115	0.0030053347088931266
ZSWIM6	835.2398903578311	-1.01159243763609	0.3145438636145527	0.0004219254218759762	0.0030053347088931266
AC027601.1	52.87137015405914	1.5964349299990563	0.547382692066843	0.00042250277507591507	0.0030081544230598336
TNFRSF11B	203.31484494838818	0.8996495187843495	0.27374135056718857	0.0004235497710797121	0.003014314064253425
TLE4	593.5170020262838	-0.8053188401003829	0.24348747897225975	0.0004248905539210025	0.0030225583395882476
TELO2	1801.7340856740623	1.2647931654872466	0.40574439238060844	0.0004272754159608877	0.003038219656607342
CA2	18595.310925271828	-2.642646627147941	1.0087736102667022	0.00042749954106692544	0.0030385098169743953
PRICKLE3	537.648519433109	1.1866660373669713	0.37839857612032335	0.0004283889096598468	0.003043526008406327
CD320	3461.815058839821	1.6750022213688334	0.5700839753617718	0.00042897196625216687	0.003046362613808769
TMEM191A	138.96897185244663	1.4044120795558903	0.46640278446490246	0.00043029178101163364	0.0030544266682089195
GPR82	40.633416585737166	-2.0622649848349384	0.7234462666423158	0.0004315013725126789	0.0030617017334750225
DNASE1L3	474.93210863384235	-2.2030808375104436	0.8074979744197158	0.0004322826131209287	0.0030659325256651234
TRPM2	899.7801814809501	1.6927192556206652	0.5809974280855268	0.00043301670937678983	0.0030698254738752316
DHX37	1383.8061072452476	1.1030265806795274	0.3460195064292057	0.0004348892587803895	0.003080465583027759
PTPRF	23820.96561794221	-0.8047625176860107	0.2454561702294284	0.00043482334093624195	0.003080465583027759
YARS	2872.7115752869745	0.8384178953445776	0.2556750443471214	0.0004354375278293587	0.0030817152108333135
GABRP	68.34292262407027	2.3220928636793827	0.852803814245191	0.00043534947510934994	0.0030817152108333135
UBE2I	4301.247664983642	0.9931614638766835	0.30645904862630174	0.00043682300131588797	0.0030902011296674533
TCTEX1D2	62.7362631140369	1.3874130054612779	0.46159471354965487	0.00043717744016249577	0.00309138910865758
DNAJC28	36.607978146378024	-1.706551152467351	0.5741263960721926	0.0004375055516171896	0.0030923899863773635
KCNS3	390.3189595984461	-1.239870121669631	0.4017295455862016	0.0004381024807055713	0.0030932264285930882
CENPA	209.98982961709868	1.2668091009573226	0.4105283499830719	0.00043818374988455937	0.0030932264285930882
TBL2	1923.8524973116323	0.7373088111466136	0.22084857453800397	0.00043804022275436194	0.0030932264285930882
LONP1	4831.199793551257	1.3395355586051623	0.4365327952175176	0.0004385710738582702	0.0030946426348236818
STAB2	66.8300501441016	-2.100562522101256	0.7484176007798089	0.0004387615925822274	0.0030946695306597527
RCCD1	561.8024421879934	1.2092899575966793	0.3878046204170039	0.00043974954401109607	0.0031003184568200413
CTB-176F20.3	31.767493458794885	-1.4195073463923773	0.46979953563836335	0.0004404633381646708	0.0031038260344980755
ADK	730.9588156381028	0.9410991277716207	0.29018388131521583	0.0004406215782307072	0.0031038260344980755
BTNL3	2119.9522011360823	-2.115233973327748	0.7699340528863742	0.0004418338992443694	0.0031110437043226093
MARS2	607.0908122556186	0.9356786959924954	0.2891656546855461	0.000442199939012572	0.0031122989338145993
LINC00667	802.6212201630857	-1.3769283344415946	0.4562419592758307	0.00044242500591409325	0.0031125613213183767
LYPD8	6774.987884749359	-2.3043591091404605	0.8558155567633615	0.00044323721186232686	0.0031169523914374494
MRPS26	2789.1296524808363	1.712058675096865	0.5882543512502484	0.0004444274853371694	0.0031239972728853193
VPS4B	2692.64396041106	-1.1062844611016902	0.3542133722331637	0.0004459641740830321	0.0031334701930590325
C14orf28	132.21007373379646	-1.3792034939558273	0.45202706355025773	0.0004472196547043989	0.003139629723305977
KIF21B	850.8456903135427	1.4273348748365697	0.4727565981247347	0.00044711615613688706	0.003139629723305977
RP11-434B12.1	29.663047061718025	-1.6351531612180632	0.5469738923047145	0.0004477984929112682	0.0031423624132109525
NEK5	45.062521966608045	1.3640167578821487	0.4520555805812908	0.00044865341323550026	0.0031470293374432573
PCED1A	1107.7023916827302	1.8407288920547304	0.6451420679984043	0.0004498927610633601	0.00315438769654196
DDR2	1940.4558751436105	-2.0750427626875796	0.7524737949623201	0.00045015396702404337	0.003154884568043771
ENO1	39061.43249894627	0.9231257361001832	0.28430908493977314	0.0004508145835752488	0.003158179088233199
SIDT2	2524.0795215171242	-1.0781175087085422	0.3452571111183755	0.0004515940108607328	0.0031623028010209745
BTBD9	1117.8887754195032	-0.6513212768018941	0.19337900840720526	0.00045185419474424093	0.0031627885464044735
DDIAS	122.68820564100098	1.6685953429570206	0.572543927573667	0.000452356449535084	0.0031636321312422016
RBM26	1417.0533205338306	0.8206681227451719	0.24896575438993315	0.0004522360395774999	0.0031636321312422016
STX16-NPEPL1	22.441299942772098	1.5066152721335397	0.5092885643314754	0.0004563015861787611	0.003189877178790791
FAM21A	974.3923157043309	-1.1771052357155614	0.3783152243675226	0.00045693993031985393	0.003192992978520902
ZDHHC21	712.9031460145738	-1.0405239926972136	0.3291602149380036	0.0004573186586122546	0.0031942927798137882
CLIC3	157.9546441950828	1.8619576340804382	0.6611454060287888	0.00045797187006033454	0.0031975078964827483
SLC16A9	738.8199358594245	-1.7035769286839417	0.5910991889685329	0.00045837470215799884	0.00319897292137635
KIFC1	1180.9645202946976	1.4285258746725906	0.4748127567435392	0.0004604562284259441	0.0032121473005724006
ADRA2C	138.1182057368041	1.5715182720952805	0.5349106218945499	0.00046203908808201713	0.0032218333550523494
SNHG20	141.23650034524323	1.2286430896178309	0.4012631828369708	0.00046356443783763894	0.0032297522308360094
LINC01133	894.0656049327536	-1.6413241234702196	0.5674296874771146	0.0004635416954827514	0.0032297522308360094
NCAPG2	809.1286124557946	1.2872005281805436	0.4207489778461931	0.0004639673073229804	0.0032312008902850423
AURKB	917.6790552611752	1.6846663378482138	0.5822068525962161	0.0004647674911981775	0.0032354141816924786
FBXO25	1026.5111743460882	-0.7945391311197794	0.24127008797723556	0.0004662773728951112	0.003244562323986762
SNX24	332.7727447726153	-1.4684920321774748	0.4937903791792696	0.00046661160581030353	0.003245525541882409
SCLY	124.78155501212345	1.2660880054274017	0.41590588936353706	0.0004673179839470744	0.0032490753288266605
DTYMK	972.2911017913613	1.1144313532317143	0.3555849529927132	0.0004681749002662246	0.0032536683320388564
RTN4RL2	31.90832017894497	1.4611202992455343	0.48864851749287663	0.0004687700559050057	0.0032564390933048906
BTLA	30.763857555796207	-1.730949553100375	0.5988554208955816	0.0004699575248656968	0.0032633204753451718
AMPD2	1446.2914200683726	0.8745298178487461	0.26923506458030344	0.00047103838388695446	0.0032694561193158584
ACACB	1735.3406605956502	-1.4162744217804155	0.4775840394861126	0.0004716098158132107	0.0032720521963599696
BBIP1	184.57542200199356	-1.1657090098267024	0.3732234283388611	0.0004723460162302277	0.003275788794567374
PGS1	810.8146663832373	0.7881238574777115	0.23955754278394223	0.0004731769067244579	0.0032801786821237515
ACOT13	971.7514591602309	-0.8885579430283672	0.2739641675131582	0.0004736653103779375	0.0032821916887601646
GPRIN2	556.7060905181503	-1.4541685126541206	0.49224721374444785	0.00047583675942152403	0.0032958605463484164
ADSSL1	92.72604007978296	-1.5095984577949175	0.5165017205026836	0.00047683901720817093	0.0033014230201442916
RP11-398K22.12	21.205330102181957	-1.57073428068227	0.534517094190897	0.0004771556068678134	0.0033022355673628418
C19orf24	2230.5745263709655	1.6569119825913194	0.5726355941185585	0.0004783268648890413	0.0033075793848710306
KCTD12	2621.520215243228	-1.5474088693318875	0.5307824368154362	0.0004781895897462599	0.0033075793848710306
JAM3	880.4198521086187	-1.3769620666086544	0.4617303824029466	0.00048413693809681575	0.003346359361532411
HADHB	5622.430189778897	-1.1348273943084515	0.3650753852328158	0.00048541378302492617	0.003353786349995061
C10orf55	19.194236421753086	1.9898343096875586	0.7374772142278644	0.0004868056545925633	0.0033620015520298904
RP3-375P9.2	75.98886448692166	2.6584910934152273	1.0344756821397718	0.0004873444010277901	0.0033635584645884467
AC004893.11	85.08882899252609	-0.952824444627309	0.2951291868984903	0.000487436949136739	0.0033635584645884467
TBC1D4	1641.3438036877023	1.208832134340212	0.38908340826091087	0.00048820150474590817	0.0033660315895022576
SSC4D	29.60476774034452	1.1373687888565025	0.3654681033574875	0.00048816463907775455	0.0033660315895022576
WDFY3-AS2	36.00824193075098	-1.2493434378495605	0.4021494110288951	0.0004896417233090997	0.0033697410231041127
MT-CO1	401538.599038708	-0.9983862761174775	0.3146155728308345	0.0004890873982679625	0.0033697410231041127
ADCY2	120.51299620529149	-1.6589977135085126	0.5778038075687918	0.000489732595267083	0.0033697410231041127
MSTO1	239.32561357499412	0.987618060786655	0.31104090912601207	0.0004896582229001289	0.0033697410231041127
AUH	635.7047099821136	-1.0852933210837772	0.345988712459976	0.0004897560256203805	0.0033697410231041127
FARP1	3167.080469923279	1.244814063735391	0.4027681202416057	0.0004904956820441654	0.0033734298464240834
DLG2	60.05905692872482	-1.9363990873129042	0.6821315109309163	0.0004923059127624135	0.0033844755305006235
SYN3	65.28139763582294	2.040141679398789	0.7416558025564407	0.0004939589735204853	0.003393025273975153
MELK	619.3753689819287	1.6001792647755926	0.5497827155640563	0.0004938696670065893	0.003393025273975153
PER1	1753.7668802342105	-1.5661626694883373	0.5393123558611738	0.000494945075542354	0.0033983904834774307
DDOST	10391.26742218957	0.7989220912305226	0.24410588574963069	0.0004981624653003166	0.003417650191371171
